FamilyName	Subfamily	Tribe	Genus	Species	HostFamily	HostGenus	HostSpecies	HostCommonName
Miridae	Orthotylinae	Orthotylini	Lopidea	ute	Fagaceae	Quercus	gambelii	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	acutus	Fagaceae	Quercus	gambelii	Gambel oak
Miridae	Phylinae	Phylini	Chlamydatus	associatus	Fagaceae	Quercus	gambelii	Gambel oak
Miridae	Phylinae	Phylini	Oligotylus	cercocarpicola	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Psallovius	piceicola	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Phylini	Atractotomus	cercocarpi	Fagaceae	Quercus	gambelii	NULL
Miridae	Phylinae	Pilophorini	Pilophorus	longisetosus	Fagaceae	Quercus		NULL
Miridae	Mirinae	Mirini	Phytocoris	interspersus	Fagaceae	Quercus	sp	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	denticulatus	Fagaceae	Quercus	gambelii	Gambel oak
Pentatomidae	Asopinae	none	Apateticus	bracteatus	Fagaceae	Quercus	gambelii	Gambel oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	gambelii	Gambel oak
Cicadidae	Tibicininae	Platypediini	Platypedia	sp	Fagaceae	Quercus		oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	gambelii	NULL
Cicadidae	Tibicininae	Tibicinini	Okanagana	hesperia	Fagaceae	Quercus	macrocarpus	bur oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Quercus		NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Lithocarpus		oak
Aphididae	Calaphidinae	Panaphidini	Hoplochaitophorus	quercicola	Fagaceae	Quercus		NULL
Aphididae	Lachninae	Lachnini	Lachnus	allegheniensis	Fagaceae	Quercus	gunnisonii	water oak
Miridae	Mirinae	Mirini	Phytocoris	kiowa	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	interspersus	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	eurekae	Fagaceae	Quercus	gambelii	NULL
Miridae	Mirinae	Mirini	Phytocoris	stellatus	Fagaceae	Quercus	gambelii	NULL
Miridae	Orthotylinae	Orthotylini	Blepharidopterus	provancheri	Fagaceae	Quercus	gambelii	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	falcicula	Fagaceae	Quercus	gambelii	NULL
Pentatomidae	Pentatominae	Pentatomini	Banasa	rolstoni	Fagaceae	Quercus	gambelii	Gambel oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus		oak
Miridae	Phylinae	Pilophorini	Pilophorus	longisetosus	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Occidentodema	polhemusi	Fagaceae	Quercus	sp	oak
Miridae	Phylinae	Phylini	Bisulcopsallus	fuscipunctatus	Fagaceae	Quercus	gambelii	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus		oak
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus		oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	discolor	Fagaceae	Quercus	sp	scrub oak
Aphididae	Calaphidinae	Panaphidini	Myzocallis (Neomyzocallis)	punctata	Fagaceae	Quercus	sp	scrub oak
Miridae	Phylinae	Phylini	Pygovepres	vaccinicola	Ericaceae	Vaccinium		oak
Membracidae	Smiliinae	Ceresini	Stictocephala	basalis	Fagaceae	Quercus	gambelii	NULL
Aphididae	Calaphidinae	Panaphidini	Hoplochaitophorus	quercicola	Fagaceae	Quercus	macrocarpa	NULL
Miridae	Deraeocorinae	Deraeocorini	Deraeocoris	quercicola	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Atymna	inornata	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Atymna	inornata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Atymna	inornata	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Atymna	castaneae	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Atymna	castaneae	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Atymna	castaneae	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Atymna	castaneae	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Telamonini	Telamona	decorata	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Telamonini	Telamona	dubiosa	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Telamonini	Telamona	concava	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Telamonini	Telamona	maculata	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	coccifera	scarlet oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Telamonini	Telamona	monticola	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Telamonini	Telamona	reclivata	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Telamonini	Telamona	reclivata	Fagaceae	Quercus	rubra	northern red oak
Membracidae	Smiliinae	Telamonini	Telamona	reclivata	Fagaceae	Quercus	alba	northern red oak
Membracidae	Smiliinae	Telamonini	Telamona	reclivata	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	rubra	northern red oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	coccinea	scarlet oak
Membracidae	Smiliinae	Telamonini	Telamona	unicolor	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Xantholobus	inflatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	gramatanus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	gratiosus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	gratiosus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	gratiosus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	salamandra	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius				chestnut oak
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flava	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	grisea	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	grisea	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	grisea	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	grisea	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	phellos	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	lutea	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	crataegi	Fagaceae	Quercus	sp	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	turriculatus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	turriculatus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Ceresini	Hadrophallus	bubalus	Fagaceae	Quercus	sp	oak
Membracidae	Smiliinae	Ceresini	Hadrophallus	bubalus	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Ceresini	Hadrophallus	bubalus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	coccinea	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Glossonotus	univittatus	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Ceresini	Hadrophallus	bubalus	Fagaceae	Quercus	alba	NULL
Membracidae	Stegaspidinae	Microcentrini	Microcentrus	caryae	Fagaceae	Quercus	ilicifolia	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	palmeri				oak
Miridae	Mirinae	Mirini	Phytocoris	sp	Fagaceae	Quercus	alba	NULL
Miridae	Orthotylinae	Orthotylini	Lopidea	caesar	Fagaceae	Quercus	coccinea	NULL
Miridae	Mirinae	Mirini	Phytocoris	confluens	Fagaceae	Quercus	rubra	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	coccinea	NULL
Miridae	Orthotylinae	Ceratocapsini	Ceratocapsus	modestus	Fagaceae	Quercus	alba	NULL
Miridae	Orthotylinae	Orthotylini	Pseudoxenetus	regalis	Fagaceae	Quercus	alba	NULL
Miridae	Phylinae	Phylini	Psallus	variabilis	Fagaceae	Quercus	alba	NULL
Miridae	Orthotylinae	Orthotylini	Pseudoxenetus	regalis	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus		NULL
Aphididae	Calaphidinae	Panaphidini	Myzocallis	sp	Fagaceae	Quercus	sp	NULL
Tingidae	Tinginae	Tingini	Corythucha	arcuata	Fagaceae	Quercus	alba	white oak
Cicadellidae	Typhlocybinae	Typhlocybini	Empoa (Empoa)	casta	Fagaceae	Quercus	palustris	NULL
Cicadellidae	Hecaliinae	Hecaliinae_none	Parabolocratus	flavidus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Ceresini	Stictocephala	brevitylus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Archasia	belfragei	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Atymna	querci	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	maculifrontis	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	bicolor	NULL
Pentatomidae	Pentatominae	Pentatomini	Acrosternum	hilare	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Telamonini	Telamona	extrema	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	arcuatus	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	dixianus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	dixianus	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	dixianus	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Telamonini	Heliria	gibberata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Telamonini	Helonica	excelsa	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Telamonini	Helonica	excelsa	Fagaceae	Quercus	palustris	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	veluntia	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	velutina	black oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fenestratus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	pubescens	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Smilia	fasciata	Fagaceae	Quercus	phellos	willow oak
Membracidae	Smiliinae	Telamonini	Telamona	maculata	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Telamonini	Telamona	maculata	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	intermedius	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	velutina	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	muticus	Fagaceae	Quercus	bicolor	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	pallidifrontis	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	puritanus	Fagaceae	Quercus	stellata	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	togatus	Fagaceae	Quercus	phellos	willow oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	togatus	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	tuberosus	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	discoidalis	Fagaceae	Quercus		NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	vau	Fagaceae	Quercus	alba	white oak
Membracidae	Smiliinae	Smiliini	Glossonotus	acuminatus	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	auroreus	Fagaceae	Quercus	rubra	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	definita	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuscipennis	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Cyrtolobus	fuliginosus	Fagaceae	Quercus	prinus	NULL
Membracidae	Smiliinae	Smiliini	Ophiderma	flavicephala	Fagaceae	Quercus	phellos	willow oak
Membracidae	Smiliinae	Smiliini	Ophiderma	grisea	Fagaceae	Quercus	rubra	red oak
Membracidae	Smiliinae	Smiliini	Smilia	camelus	Fagaceae	Quercus	alba	NULL
Membracidae	Smiliinae	Smiliini	Xantholobus	lateralis	Fagaceae	Quercus	alba	NULL
